sample,norm
1000,15.588457268119896
2000,15.588457268119896
3000,14.38749456993816
4000,11.661903789690601
5000,10.677078252031311
6000,9.695359714832659
7000,9.486832980505138
8000,9.848857801796104
9000,9.9498743710662
10000,8.06225774829855
11000,8.48528137423857
12000,7.745966692414834
13000,7.615773105863909
14000,6.782329983125268
15000,6.708203932499369
16000,7.416198487095663
17000,6.324555320336759
18000,7.0
19000,7.0
20000,6.855654600401044
21000,5.0990195135927845
22000,7.14142842854285
23000,5.830951894845301
24000,5.477225575051661
25000,5.477225575051661
26000,5.196152422706632
27000,4.69041575982343
28000,4.795831523312719
29000,5.196152422706632
30000,2.6457513110645907
31000,4.795831523312719
32000,5.0
33000,3.7416573867739413
34000,3.872983346207417
35000,5.291502622129181
36000,4.898979485566356
37000,4.898979485566356
38000,5.291502622129181
39000,3.872983346207417
40000,4.242640687119285
41000,3.7416573867739413
42000,2.449489742783178
43000,4.0
44000,4.0
45000,4.795831523312719
46000,6.0
47000,4.0
48000,4.795831523312719
49000,4.47213595499958
50000,3.872983346207417
51000,5.0
52000,5.744562646538029
53000,4.123105625617661
54000,4.47213595499958
55000,2.8284271247461903
56000,2.6457513110645907
57000,4.69041575982343
58000,3.7416573867739413
59000,3.3166247903554
60000,4.898979485566356
61000,3.605551275463989
62000,1.0
63000,4.358898943540674
64000,3.1622776601683795
65000,3.3166247903554
66000,3.1622776601683795
67000,1.4142135623730951
68000,2.8284271247461903
69000,3.3166247903554
70000,2.8284271247461903
71000,2.0
72000,3.0
73000,2.0
74000,3.4641016151377544
75000,3.1622776601683795
76000,1.4142135623730951
77000,2.8284271247461903
78000,1.4142135623730951
79000,4.58257569495584
80000,1.0
81000,2.6457513110645907
82000,3.0
83000,3.1622776601683795
84000,3.7416573867739413
85000,2.8284271247461903
86000,3.3166247903554
87000,2.0
88000,5.196152422706632
89000,3.3166247903554
90000,2.23606797749979
91000,1.7320508075688772
92000,1.4142135623730951
93000,2.6457513110645907
94000,2.8284271247461903
95000,2.23606797749979
96000,2.6457513110645907
97000,1.0
98000,4.58257569495584
99000,3.1622776601683795
100000,4.358898943540674
101000,2.23606797749979
102000,4.123105625617661
103000,3.0
104000,3.872983346207417
105000,3.0
