sample,norm
101000,1.4142135623730951
102000,2.23606797749979
103000,2.0
104000,3.605551275463989
105000,1.7320508075688772
106000,2.23606797749979
107000,2.0
108000,2.6457513110645907
109000,1.4142135623730951
110000,2.6457513110645907
111000,2.6457513110645907
112000,2.449489742783178
113000,2.449489742783178
114000,2.8284271247461903
115000,2.0
116000,1.7320508075688772
117000,2.449489742783178
118000,3.872983346207417
119000,3.4641016151377544
120000,3.0
121000,3.4641016151377544
122000,3.1622776601683795
123000,1.4142135623730951
124000,3.3166247903554
125000,2.6457513110645907
126000,2.449489742783178
127000,2.6457513110645907
128000,2.8284271247461903
129000,1.0
130000,0.0
131000,3.1622776601683795
132000,2.449489742783178
133000,2.0
134000,3.872983346207417
135000,1.0
136000,2.449489742783178
137000,3.4641016151377544
138000,2.23606797749979
139000,0.0
140000,1.4142135623730951
141000,1.0
142000,0.0
143000,0.0
144000,0.0
145000,2.23606797749979
146000,2.23606797749979
147000,2.449489742783178
148000,1.4142135623730951
149000,0.0
150000,0.0
151000,0.0
152000,0.0
153000,1.7320508075688772
154000,3.3166247903554
155000,1.4142135623730951
156000,4.0
157000,2.0
158000,3.1622776601683795
159000,3.7416573867739413
160000,0.0
161000,2.23606797749979
162000,0.0
163000,2.0
164000,2.8284271247461903
165000,1.7320508075688772
166000,2.23606797749979
167000,2.23606797749979
168000,0.0
169000,2.0
170000,0.0
171000,0.0
172000,0.0
173000,2.8284271247461903
174000,2.23606797749979
175000,0.0
176000,0.0
177000,2.6457513110645907
178000,0.0
179000,3.0
180000,2.0
181000,1.7320508075688772
182000,0.0
183000,0.0
184000,2.8284271247461903
185000,2.23606797749979
186000,2.23606797749979
187000,0.0
188000,0.0
189000,2.0
190000,0.0
191000,2.0
192000,0.0
193000,1.7320508075688772
194000,0.0
195000,1.7320508075688772
196000,2.6457513110645907
197000,2.6457513110645907
198000,1.0
199000,2.6457513110645907
200000,2.0
201000,0.0
202000,1.7320508075688772
203000,1.0
204000,0.0
205000,3.0
206000,3.0
207000,2.0
208000,1.4142135623730951
209000,2.0
210000,1.7320508075688772
211000,0.0
212000,2.449489742783178
213000,2.0
214000,0.0
215000,3.1622776601683795
216000,2.6457513110645907
217000,3.0
218000,3.1622776601683795
219000,3.872983346207417
220000,2.449489742783178
221000,3.1622776601683795
222000,1.7320508075688772
223000,3.1622776601683795
224000,4.47213595499958
225000,3.1622776601683795
226000,2.0
227000,1.4142135623730951
228000,2.449489742783178
229000,2.6457513110645907
230000,2.8284271247461903
231000,1.7320508075688772
232000,2.6457513110645907
233000,2.0
234000,2.8284271247461903
235000,3.3166247903554
236000,2.449489742783178
237000,3.1622776601683795
238000,1.7320508075688772
239000,0.0
240000,2.0
241000,3.1622776601683795
242000,2.449489742783178
243000,2.0
244000,2.449489742783178
245000,2.8284271247461903
246000,1.0
247000,1.7320508075688772
248000,2.8284271247461903
249000,0.0
250000,2.0
251000,3.7416573867739413
252000,2.23606797749979
253000,1.4142135623730951
254000,0.0
255000,1.4142135623730951
256000,1.7320508075688772
257000,1.7320508075688772
258000,0.0
259000,1.0
260000,1.4142135623730951
261000,2.0
262000,1.7320508075688772
263000,2.0
264000,0.0
265000,1.4142135623730951
266000,1.4142135623730951
267000,0.0
268000,0.0
269000,1.7320508075688772
270000,1.7320508075688772
271000,1.4142135623730951
272000,0.0
273000,0.0
274000,2.449489742783178
275000,3.1622776601683795
276000,1.4142135623730951
277000,2.8284271247461903
278000,2.6457513110645907
279000,2.6457513110645907
280000,3.1622776601683795
281000,2.0
282000,0.0
283000,2.23606797749979
284000,3.0
285000,1.4142135623730951
286000,3.1622776601683795
287000,2.0
288000,0.0
289000,3.0
290000,3.0
291000,2.0
292000,0.0
293000,0.0
294000,0.0
295000,0.0
296000,0.0
297000,2.0
298000,1.0
299000,2.449489742783178
300000,2.23606797749979
301000,0.0
302000,2.6457513110645907
303000,0.0
304000,1.7320508075688772
305000,0.0
306000,2.8284271247461903
307000,1.7320508075688772
308000,1.7320508075688772
309000,1.4142135623730951
310000,1.4142135623730951
311000,2.449489742783178
312000,0.0
313000,1.4142135623730951
314000,0.0
315000,1.4142135623730951
316000,2.449489742783178
317000,2.449489742783178
318000,2.0
319000,0.0
320000,3.4641016151377544
321000,2.6457513110645907
322000,3.4641016151377544
323000,2.23606797749979
324000,1.4142135623730951
325000,4.242640687119285
326000,2.449489742783178
327000,2.449489742783178
328000,2.8284271247461903
329000,2.23606797749979
330000,1.4142135623730951
331000,0.0
332000,0.0
333000,2.23606797749979
334000,2.8284271247461903
335000,2.23606797749979
336000,1.7320508075688772
337000,2.23606797749979
338000,0.0
339000,0.0
