sample,norm
1000,21.047565179849187
2000,20.85665361461421
3000,19.72308292331602
4000,17.0
5000,15.066519173319364
6000,15.0996688705415
7000,13.2664991614216
8000,12.96148139681572
9000,12.569805089976535
10000,13.341664064126334
11000,13.19090595827292
12000,10.583005244258363
13000,11.789826122551595
14000,10.246950765959598
15000,9.591663046625438
16000,10.198039027185569
17000,9.899494936611665
18000,11.045361017187261
19000,10.246950765959598
20000,9.695359714832659
21000,7.280109889280518
22000,8.94427190999916
23000,9.695359714832659
24000,9.219544457292887
25000,8.660254037844387
26000,9.16515138991168
27000,7.615773105863909
28000,7.416198487095663
29000,7.937253933193772
30000,8.06225774829855
31000,8.18535277187245
32000,9.643650760992955
33000,8.54400374531753
34000,8.246211251235321
35000,7.681145747868608
36000,7.745966692414834
37000,6.0
38000,8.426149773176359
39000,8.48528137423857
40000,7.483314773547883
41000,7.810249675906654
42000,5.744562646538029
43000,7.483314773547883
44000,5.656854249492381
45000,7.681145747868608
46000,6.708203932499369
47000,7.810249675906654
48000,5.916079783099616
49000,7.0
50000,4.69041575982343
51000,7.3484692283495345
52000,5.830951894845301
53000,7.0
54000,5.656854249492381
55000,5.5677643628300215
56000,6.708203932499369
57000,7.14142842854285
58000,5.196152422706632
59000,5.196152422706632
60000,6.244997998398398
61000,5.5677643628300215
62000,4.58257569495584
63000,6.557438524302
64000,4.358898943540674
65000,4.242640687119285
66000,5.0
67000,5.916079783099616
68000,5.656854249492381
69000,5.291502622129181
70000,4.242640687119285
71000,6.082762530298219
72000,6.855654600401044
73000,6.0
74000,4.69041575982343
75000,6.082762530298219
76000,7.211102550927978
77000,5.744562646538029
78000,5.291502622129181
79000,6.48074069840786
80000,3.4641016151377544
81000,5.5677643628300215
82000,6.0
83000,4.898979485566356
84000,7.14142842854285
85000,5.916079783099616
86000,5.291502622129181
87000,5.916079783099616
88000,4.358898943540674
89000,3.0
90000,4.242640687119285
91000,5.0990195135927845
92000,3.7416573867739413
93000,5.0990195135927845
94000,5.291502622129181
95000,3.1622776601683795
96000,4.47213595499958
97000,5.477225575051661
98000,4.47213595499958
99000,3.4641016151377544
100000,5.0990195135927845
101000,2.449489742783178
102000,4.0
103000,4.69041575982343
104000,4.0
105000,4.0
106000,5.656854249492381
107000,4.47213595499958
108000,3.7416573867739413
109000,3.0
110000,3.7416573867739413
111000,2.6457513110645907
112000,3.605551275463989
113000,4.358898943540674
114000,4.69041575982343
115000,5.0
116000,2.6457513110645907
117000,4.242640687119285
118000,3.872983346207417
119000,4.58257569495584
120000,3.605551275463989
121000,4.58257569495584
122000,4.58257569495584
123000,4.898979485566356
124000,3.7416573867739413
125000,4.358898943540674
126000,2.6457513110645907
127000,5.5677643628300215
128000,5.0990195135927845
129000,4.69041575982343
130000,5.196152422706632
131000,2.23606797749979
132000,4.898979485566356
133000,3.3166247903554
134000,2.6457513110645907
135000,4.69041575982343
136000,6.244997998398398
137000,2.23606797749979
138000,4.69041575982343
139000,3.4641016151377544
140000,3.4641016151377544
141000,2.8284271247461903
142000,4.358898943540674
143000,2.449489742783178
144000,3.605551275463989
145000,3.605551275463989
146000,3.3166247903554
147000,2.449489742783178
148000,2.0
149000,3.0
150000,3.605551275463989
151000,2.23606797749979
152000,5.0
153000,3.872983346207417
154000,3.0
155000,4.358898943540674
156000,3.4641016151377544
157000,3.4641016151377544
158000,3.1622776601683795
159000,4.58257569495584
160000,4.242640687119285
161000,5.0
162000,4.358898943540674
163000,3.1622776601683795
164000,3.605551275463989
165000,4.0
166000,2.6457513110645907
167000,0.0
168000,4.0
169000,4.242640687119285
170000,1.7320508075688772
171000,3.3166247903554
172000,3.872983346207417
173000,2.8284271247461903
174000,1.7320508075688772
175000,2.8284271247461903
176000,2.6457513110645907
177000,5.0990195135927845
178000,4.0
179000,3.3166247903554
180000,4.47213595499958
181000,4.0
182000,4.123105625617661
183000,5.291502622129181
184000,4.898979485566356
185000,3.605551275463989
186000,3.4641016151377544
187000,4.123105625617661
188000,3.4641016151377544
189000,2.0
190000,1.0
191000,2.8284271247461903
192000,3.7416573867739413
193000,3.3166247903554
194000,3.1622776601683795
195000,1.7320508075688772
196000,2.449489742783178
197000,2.6457513110645907
198000,3.605551275463989
199000,3.3166247903554
200000,4.0
201000,4.358898943540674
202000,2.6457513110645907
203000,3.0
204000,3.872983346207417
205000,0.0
206000,2.6457513110645907
207000,3.3166247903554
208000,3.1622776601683795
209000,3.3166247903554
210000,3.3166247903554
211000,3.0
212000,4.358898943540674
213000,2.0
214000,2.0
215000,3.1622776601683795
216000,4.58257569495584
217000,2.449489742783178
218000,3.1622776601683795
